# x(km) 	 t(min) 	 rho(1/km) 	 v(km/h) 	 Q(1/h) 	 a(m^2/s^2) 
0.072900	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.073350	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.073800	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.074250	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.074700	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.075150	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.075600	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.076050	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.076500	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.076950	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.077400	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.077850	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.078300	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.078750	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.079200	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.079650	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.080100	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.080550	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.081000	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.081450	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.081900	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.082350	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.082800	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.083250	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.083700	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.084150	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.084600	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.085050	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.085500	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.085950	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.086400	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.086850	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.087300	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.087750	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.088200	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.088650	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.089100	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.089550	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.090000	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.090450	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.090900	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.091350	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.091800	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.092250	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.092700	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.093150	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.093600	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.094050	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.094500	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.094950	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.095400	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.095850	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.096300	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.096750	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.097200	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.097650	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.098100	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.098550	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.099000	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.099450	  0.030000	  0.000000	 0.000000	 0.000000	 0.000000
0.099900	  0.030000	  -0.000000	 -0.000000	 0.000000	 -0.000000

0.000000	  0.033333	  -0.000000	 -0.000000	 0.000000	 -0.000000
0.000450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.000900	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.001350	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.001800	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.002250	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.002700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.003150	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.003600	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.004050	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.004500	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.004950	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.005400	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.005850	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.006300	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.006750	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.007200	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.007650	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.008100	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.008550	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.009000	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.009450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.009900	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.010350	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.010800	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.011250	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.011700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.012150	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.012600	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.013050	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.013500	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.013950	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.014400	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.014850	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.015300	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.015750	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.016200	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.016650	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.017100	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.017550	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.018000	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.018450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.018900	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.019350	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.019800	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.020250	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.020700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.021150	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.021600	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.022050	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.022500	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.022950	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.023400	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.023850	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.024300	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.024750	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.025200	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.025650	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.026100	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.026550	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.027000	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.027450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.027900	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.028350	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.028800	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.029250	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.029700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.030150	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.030600	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.031050	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.031500	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.031950	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.032400	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.032850	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.033300	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.033750	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.034200	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.034650	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.035100	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.035550	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.036000	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.036450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.036900	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.037350	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.037800	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.038250	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.038700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.039150	  0.033333	  0.000001	 0.000000	 0.000000	 0.000000
0.039600	  0.033333	  0.000003	 0.000000	 0.000000	 0.000000
0.040050	  0.033333	  0.000011	 0.000000	 0.000000	 0.000000
0.040500	  0.033333	  0.000041	 0.000000	 0.000000	 0.000000
0.040950	  0.033333	  0.000146	 0.000000	 0.000000	 0.000000
0.041400	  0.033333	  0.000476	 0.000000	 0.000000	 0.000000
0.041850	  0.033333	  0.001424	 0.000000	 0.000000	 0.000000
0.042300	  0.033333	  0.003917	 0.000000	 0.000000	 0.000000
0.042750	  0.033333	  0.009936	 0.000000	 0.000000	 0.000000
0.043200	  0.033333	  0.023318	 0.000000	 0.000000	 0.000000
0.043650	  0.033333	  0.050851	 0.000000	 0.000000	 0.000000
0.044100	  0.033333	  0.103602	 0.000000	 0.000000	 0.000000
0.044550	  0.033333	  0.198506	 0.000000	 0.000000	 0.000000
0.045000	  0.033333	  0.360527	 0.000000	 0.000000	 0.000000
0.045450	  0.033333	  0.626211	 0.000000	 0.000000	 0.000000
0.045900	  0.033333	  1.050053	 0.000000	 0.000000	 0.000000
0.046350	  0.033333	  1.715631	 0.000000	 0.000000	 0.000000
0.046800	  0.033333	  2.753929	 0.000000	 0.000000	 0.000000
0.047250	  0.033333	  4.372157	 0.000000	 0.000000	 0.000000
0.047700	  0.033333	  6.898172	 0.000000	 0.000000	 0.000000
0.048150	  0.033333	  10.848977	 0.000000	 0.000000	 0.000000
0.048600	  0.033333	  17.036970	 0.000000	 0.000000	 0.000000
0.049050	  0.033333	  26.734771	 0.000000	 0.000000	 0.000000
0.049500	  0.033333	  41.927679	 0.000000	 0.000000	 0.000000
0.049950	  0.033333	  65.687580	 0.000000	 0.000000	 0.000000
0.050400	  0.033333	  102.689354	 0.000000	 0.000000	 0.000000
0.050850	  0.033333	  159.828706	 0.000000	 0.000000	 0.000000
0.051300	  0.033333	  246.738982	 0.000000	 0.000000	 0.000000
0.051750	  0.033333	  375.707465	 0.000000	 0.000000	 0.000000
0.052200	  0.033333	  560.127229	 0.000000	 0.000000	 0.000000
0.052650	  0.033333	  810.487569	 0.000000	 0.000000	 0.000000
0.053100	  0.033333	  1127.540833	 0.000000	 0.000000	 0.000000
0.053550	  0.033333	  1494.101185	 0.000000	 0.000000	 0.000000
0.054000	  0.033333	  1869.478466	 0.000000	 0.000000	 0.000000
0.054450	  0.033333	  2191.996031	 0.000000	 0.000000	 0.000000
0.054900	  0.033333	  2392.990951	 0.000000	 0.000000	 0.000000
0.055350	  0.033333	  2419.561915	 0.000000	 0.000000	 0.000000
0.055800	  0.033333	  2256.326360	 0.000000	 0.000000	 0.000000
0.056250	  0.033333	  1934.249817	 0.000000	 0.000000	 0.000000
0.056700	  0.033333	  1520.486484	 0.000000	 0.000000	 0.000000
0.057150	  0.033333	  1093.972922	 0.000000	 0.000000	 0.000000
0.057600	  0.033333	  719.467531	 0.000000	 0.000000	 0.000000
0.058050	  0.033333	  432.130166	 0.000000	 0.000000	 0.000000
0.058500	  0.033333	  236.915476	 0.000000	 0.000000	 0.000000
0.058950	  0.033333	  118.537628	 0.000000	 0.000000	 0.000000
0.059400	  0.033333	  54.127940	 0.000000	 0.000000	 0.000000
0.059850	  0.033333	  22.563156	 0.000000	 0.000000	 0.000000
0.060300	  0.033333	  8.589726	 0.000000	 0.000000	 0.000000
0.060750	  0.033333	  2.988222	 0.000000	 0.000000	 0.000000
0.061200	  0.033333	  0.950623	 0.000000	 0.000000	 0.000000
0.061650	  0.033333	  0.276770	 0.000000	 0.000000	 0.000000
0.062100	  0.033333	  0.073813	 0.000000	 0.000000	 0.000000
0.062550	  0.033333	  0.018050	 0.000000	 0.000000	 0.000000
0.063000	  0.033333	  0.004051	 0.000000	 0.000000	 0.000000
0.063450	  0.033333	  0.000836	 0.000000	 0.000000	 0.000000
0.063900	  0.033333	  0.000159	 0.000000	 0.000000	 0.000000
0.064350	  0.033333	  0.000028	 0.000000	 0.000000	 0.000000
0.064800	  0.033333	  0.000004	 0.000000	 0.000000	 0.000000
0.065250	  0.033333	  0.000001	 0.000000	 0.000000	 0.000000
0.065700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.066150	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.066600	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.067050	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.067500	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.067950	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.068400	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.068850	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.069300	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.069750	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.070200	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.070650	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.071100	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.071550	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.072000	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.072450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.072900	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.073350	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.073800	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.074250	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.074700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.075150	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.075600	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.076050	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.076500	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.076950	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.077400	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.077850	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.078300	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.078750	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.079200	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.079650	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.080100	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.080550	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.081000	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.081450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.081900	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.082350	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.082800	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.083250	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.083700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.084150	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.084600	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.085050	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.085500	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.085950	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.086400	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.086850	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.087300	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.087750	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.088200	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.088650	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.089100	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.089550	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.090000	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.090450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.090900	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.091350	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.091800	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.092250	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.092700	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.093150	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.093600	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.094050	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.094500	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.094950	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.095400	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.095850	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.096300	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.096750	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.097200	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.097650	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.098100	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.098550	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.099000	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.099450	  0.033333	  0.000000	 0.000000	 0.000000	 0.000000
0.099900	  0.033333	  -0.000000	 -0.000000	 0.000000	 -0.000000

0.000000	  0.036667	  -0.000000	 -0.000000	 0.000000	 -0.000000
0.000450	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.000900	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.001350	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.001800	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.002250	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.002700	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.003150	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.003600	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.004050	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.004500	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.004950	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.005400	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.005850	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.006300	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.006750	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.007200	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.007650	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.008100	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.008550	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.009000	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.009450	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.009900	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.010350	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.010800	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.011250	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.011700	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.012150	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.012600	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.013050	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.013500	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.013950	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.014400	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.014850	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.015300	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.015750	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.016200	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.016650	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.017100	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.017550	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.018000	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.018450	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.018900	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.019350	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.019800	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.020250	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.020700	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.021150	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.021600	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.022050	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.022500	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.022950	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.023400	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.023850	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.024300	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.024750	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.025200	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.025650	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.026100	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.026550	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.027000	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.027450	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.027900	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.028350	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.028800	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.029250	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.029700	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.030150	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.030600	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.031050	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.031500	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.031950	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.032400	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.032850	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.033300	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.033750	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.034200	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.034650	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.035100	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.035550	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.036000	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.036450	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.036900	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.037350	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.037800	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.038250	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.038700	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.039150	  0.036667	  0.000000	 0.000000	 0.000000	 0.000000
0.039600	  0.036667	  0.000001	 0.000000	 0.000000	 0.000000
0.040050	  0.036667	  0.000006	 0.000000	 0.000000	 0.000000
0.040500	  0.036667	  0.000021	 0.000000	 0.000000	 0.000000
0.040950	  0.036667	  0.000069	 0.000000	 0.000000	 0.000000
0.041400	  0.036667	  0.000215	 0.000000	 0.000000	 0.000000
0.041850	  0.036667	  0.000617	 0.000000	 0.000000	 0.000000
0.042300	  0.036667	  0.001645	 0.000000	 0.000000	 0.000000
0.042750	  0.036667	  0.004082	 0.000000	 0.000000	 0.000000
0.043200	  0.036667	  0.009458	 0.000000	 0.000000	 0.000000
0.043650	  0.036667	  0.020553	 0.000000	 0.000000	 0.000000
0.044100	  0.036667	  0.042102	 0.000000	 0.000000	 0.000000
0.044550	  0.036667	  0.081809	 0.000000	 0.000000	 0.000000
0.045000	  0.036667	  0.151874	 0.000000	 0.000000	 0.000000
0.045450	  0.036667	  0.271515	 0.000000	 0.000000	 0.000000
0.045900	  0.036667	  0.471285	 0.000000	 0.000000	 0.000000
0.046350	  0.036667	  0.800501	 0.000000	 0.000000	 0.000000
0.046800	  0.036667	  1.339764	 0.000000	 0.000000	 0.000000
0.047250	  0.036667	  2.221644	 0.000000	 0.000000	 0.000000
0.047700	  0.036667	  3.664482	 0.000000	 0.000000	 0.000000
0.048150	  0.036667	  6.027416	 0.000000	 0.000000	 0.000000
0.048600	  0.036667	  9.899780	 0.000000	 0.000000	 0.000000
0.049050	  0.036667	  16.245298	 0.000000	 0.000000	 0.000000
0.049500	  0.036667	  26.630348	 0.000000	 0.000000	 0.000000
0.049950	  0.036667	  43.571690	 0.000000	 0.000000	 0.000000
0.050400	  0.036667	  71.029559	 0.000000	 0.000000	 0.000000
